Day,Shift,Period 1,2,3,4,5,6,7,8,Sydij,Sydi,mdi,md,Mdi,Md,hdi,hd,Hd,Ydi=Mdi/mdi*Sydij,Yd(avg)=SYdi/hd,N^d=Yd(avg)*Hd,,,,(ydij - ydij-1)2,,,,S(RDS)2,s22di,(Ydi - Yd (avg))2,s21d,f1d,(1-f1d)Hd2s1d2/hd,f2di,Mdi2(1-f2di)s2di2/mdi,var(Nd),se,cv
12-Jul,1,,,,0,0,0,0,0,0,,5,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,106.7777778,,,,0.208333333,0,,,
12-Jul,2,1,0,1,0,2,0,0,1,5,,8,,24,,1,,,15,,,1,1,1,4,4,0,1,12,0.857142857,21.77777778,,,,0.333333333,41.14285714,,,
12-Jul,3,3,0,0,0,,,0,1,4,9,6,19,24,72,1,3,3,16,10,31,9,0,0,0,0,0,1,10,1,32.11111111,80.33333333,1,0,0.25,72,113.1428571,10.63686313,34.31%
13-Jul,1,0,0,,0,0,1,0,1,2,,7,,24,,1,,,7,,,0,0,0,0,1,1,1,3,0.25,61.28653061,,,,0.291666667,14.57142857,,,
13-Jul,2,2,0,0,0,1,1,2,0,6,,8,,24,,1,,,18,,,4,0,0,1,0,1,4,10,0.714285714,10.9844898,,,,0.333333333,34.28571429,,,
13-Jul,3,0,3,0,1,,0,,,4,12,5,20,24,72,1,3,3,19,15,44,9,9,1,0,0,0,0,19,2.375,20.37877551,46.32489796,1,0,0.208333333,216.6,265.4571429,16.29285558,36.98%
14-Jul,1,0,0,0,1,0,1,0,1,3,,8,,24,,1,,,9,,,0,0,1,1,1,1,1,5,0.357142857,81,,,,0.333333333,17.14285714,,,
14-Jul,2,1,0,1,1,0,3,1,2,9,,8,,24,,1,,,27,,,1,1,0,1,9,4,1,17,1.214285714,81,,,,0.333333333,58.28571429,,,
14-Jul,3,,,,,,,,,0,12,0,16,24,72,0,2,3,0,18,54,0,0,0,0,0,0,0,0,0,0,162,0.666666667,243,0,0,356.1428571,18.87174759,34.95%
15-Jul,1,2,1,0,2,0,1,1,0,7,,8,,24,,1,,,21,,,1,1,4,4,1,0,1,12,0.857142857,0,,,,0.333333333,41.14285714,,,
15-Jul,2,0,0,0,2,0,2,2,1,7,,8,,24,,1,,,21,,,0,0,4,4,4,0,1,13,0.928571429,0,,,,0.333333333,44.57142857,,,
15-Jul,3,0,0,0,2,0,2,0,3,7,21,8,24,24,72,1,3,3,21,21,63,0,0,4,4,4,4,9,25,1.785714286,0,0,1,0,0.333333333,85.71428571,171.4285714,13.09307341,20.78%
16-Jul,1,1,2,2,2,2,0,0,0,9,,8,,24,,1,,,27,,,1,0,0,0,4,0,0,5,0.357142857,10.79591837,,,,0.333333333,17.14285714,,,
16-Jul,2,0,1,0,1,0,5,0,4,11,,8,,24,,1,,,33,,,1,1,1,1,25,25,16,70,5,7.367346939,,,,0.333333333,240,,,
16-Jul,3,1,3,3,,0,1,0,1,9,29,7,23,24,72,1,3,3,31,30,91,4,0,0,0,1,1,1,7,0.583333333,0.326530612,9.244897959,1,0,0.291666667,34,291.1428571,17.06290881,18.78%
17-Jul,1,2,2,0,1,1,1,0,0,7,,8,,24,,1,,,21,,,0,4,1,0,0,1,0,6,0.428571429,144,,,,0.333333333,20.57142857,,,
17-Jul,2,0,3,1,0,3,3,4,1,15,,8,,24,,1,,,45,,,9,4,1,9,0,1,9,33,2.357142857,144,,,,0.333333333,113.1428571,,,
17-Jul,3,,,,,,,,,0,22,0,16,24,72,0,2,3,0,33,99,0,0,0,0,0,0,0,0,0,0,288,0.666666667,432,0,0,632.5714286,25.15097272,25.41%
18-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
18-Jul,2,0,0,0,1,2,0,1,2,6,,8,,24,,1,,,18,,,0,0,1,1,4,1,1,8,0.571428571,225,,,,0.333333333,27.42857143,,,
18-Jul,3,1,0,4,0,,,2,5,12,18,6,14,24,72,1,2,3,48,33,99,1,16,16,0,0,0,9,42,4.2,225,450,0.666666667,675,0.25,302.4,1169.742857,34.20150373,34.55%
19-Jul,1,0,1,2,2,1,9,1,3,19,,8,,24,,1,,,57,,,1,1,0,1,64,64,4,135,9.642857143,484,,,,0.333333333,462.8571429,,,
19-Jul,2,3,1,1,1,1,0,2,0,9,,8,,24,,1,,,27,,,4,0,0,0,1,4,4,13,0.928571429,64,,,,0.333333333,44.57142857,,,
19-Jul,3,0,2,1,0,1,0,2,1,7,35,8,24,24,72,1,3,3,21,35,105,4,1,1,1,1,4,1,13,0.928571429,196,372,1,0,0.333333333,44.57142857,552,23.49468025,22.38%
20-Jul,1,1,,5,1,0,3,,,10,,5,,24,,1,,,48,,,0,0,16,1,9,0,0,26,3.25,289,,,,0.208333333,296.4,,,
20-Jul,2,0,1,0,4,0,0,0,2,7,,8,,24,,1,,,21,,,1,1,16,16,0,0,4,38,2.714285714,100,,,,0.333333333,130.2857143,,,
20-Jul,3,0,0,0,2,3,3,0,0,8,25,8,21,24,72,1,3,3,24,31,93,0,0,4,1,0,9,0,14,1,49,219,1,0,0.333333333,48,474.6857143,21.78728332,23.43%
21-Jul,1,,3,1,3,5,0,0,0,12,,7,,24,,1,,,41,,,0,4,4,4,25,0,0,37,3.083333333,108.755102,,,,0.291666667,179.7142857,,,
21-Jul,2,1,3,0,0,1,0,3,0,8,,8,,24,,1,,,24,,,4,9,0,1,1,9,9,33,2.357142857,45.08163265,,,,0.333333333,113.1428571,,,
21-Jul,3,1,4,0,0,0,2,2,0,9,29,8,23,24,72,1,3,3,27,31,92,9,16,0,0,4,0,4,33,2.357142857,13.79591837,83.81632653,1,0,0.333333333,113.1428571,406,20.14944168,21.87%
22-Jul,1,0,3,2,0,1,1,-1,2,8,,8,,24,,1,,,24,,,9,1,4,1,0,4,9,28,2,9,,,,0.333333333,96,,,
22-Jul,2,1,1,0,0,3,0,0,0,5,,8,,24,,1,,,15,,,0,1,0,9,9,0,0,19,1.357142857,36,,,,0.333333333,65.14285714,,,
22-Jul,3,0,0,2,2,1,1,0,2,8,21,8,24,24,72,1,3,3,24,21,63,0,4,0,1,0,1,4,10,0.714285714,9,27,1,0,0.333333333,34.28571429,195.4285714,13.97957694,22.19%
23-Jul,1,1,1,4,1,1,1,2,0,11,,8,,24,,1,,,33,,,0,9,9,0,0,1,4,23,1.642857143,1.147959184,,,,0.333333333,78.85714286,,,
23-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
23-Jul,3,2,0,3,1,,3,0,0,9,20,7,15,24,72,1,2,3,31,32,96,4,9,4,0,0,9,0,26,2.166666667,1.147959184,2.295918367,0.666666667,3.443877551,0.291666667,126.2857143,311.1581633,17.63967583,18.42%
24-Jul,1,,0,0,4,6,3,0,2,15,,7,,24,,1,,,51,,,0,0,16,4,9,9,4,42,3.5,334.3673469,,,,0.291666667,204,,,
24-Jul,2,0,0,4,0,4,0,3,2,13,,8,,24,,1,,,39,,,0,16,16,16,16,9,1,74,5.285714286,34.30612245,,,,0.333333333,253.7142857,,,
24-Jul,3,0,2,0,0,0,1,0,0,3,31,8,23,24,72,1,3,3,9,33,99,4,4,0,0,1,1,0,10,0.714285714,582.877551,475.7755102,1,0,0.333333333,34.28571429,492,22.18107301,22.31%
25-Jul,1,2,0,0,4,2,1,0,0,9,,8,,24,,1,,,27,,,4,0,16,4,1,1,0,26,1.857142857,11.75510204,,,,0.333333333,89.14285714,,,
25-Jul,2,-1,0,0,2,1,1,4,3,10,,8,,24,,1,,,30,,,1,0,4,1,0,9,1,16,1.142857143,41.32653061,,,,0.333333333,54.85714286,,,
25-Jul,3,1,0,1,1,,0,1,0,4,23,7,23,24,72,1,3,3,14,24,71,1,1,0,0,0,1,1,4,0.333333333,97.16326531,75.12244898,1,0,0.291666667,19.42857143,163.4285714,12.78391847,18.08%
26-Jul,1,0,0,2,1,0,1,1,0,5,,8,,24,,1,,,15,,,0,4,1,1,1,0,1,8,0.571428571,47.02040816,,,,0.333333333,27.42857143,,,
26-Jul,2,0,0,0,0,1,0,0,1,2,,8,,24,,1,,,6,,,0,0,0,1,1,0,1,3,0.214285714,4.591836735,,,,0.333333333,10.28571429,,,
26-Jul,3,,0,0,1,0,0,0,0,1,8,7,23,24,72,1,3,3,3,8,24,0,0,1,1,0,0,0,2,0.166666667,22.2244898,36.91836735,1,0,0.291666667,9.714285714,47.42857143,6.886840453,28.19%
27-Jul,1,0,0,2,0,1,0,1,3,7,,8,,24,,1,,,21,,,0,4,4,1,1,1,4,15,1.071428571,0.081632653,,,,0.333333333,51.42857143,,,
27-Jul,2,1,,0,3,0,0,0,0,4,,7,,24,,1,,,14,,,0,0,9,9,0,0,0,18,1.5,49,,,,0.291666667,87.42857143,,,
27-Jul,3,0,3,2,2,,0,0,1,8,19,7,22,24,72,1,3,3,27,21,62,9,1,0,0,0,0,1,11,0.916666667,45.08163265,47.08163265,1,0,0.291666667,53.42857143,192.2857143,13.86671245,22.31%
28-Jul,1,2,0,1,0,1,2,0,0,6,,8,,24,,1,,,18,,,4,1,1,1,1,4,0,12,0.857142857,20.25,,,,0.333333333,41.14285714,,,
28-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
28-Jul,3,2,0,0,0,0,0,0,1,3,9,8,16,24,72,1,2,3,9,14,41,4,0,0,0,0,0,1,5,0.357142857,20.25,40.5,0.666666667,60.75,0.333333333,17.14285714,148.1785714,12.17286209,30.06%
29-Jul,1,0,,,,,1,9,0,10,,4,,24,,1,,,60,,,0,0,0,0,0,64,81,145,24.16666667,650.25,,,,0.166666667,2900,,,
29-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
29-Jul,3,1,0,0,1,0,0,0,1,3,13,8,12,24,72,1,2,3,9,35,104,1,0,1,1,0,0,1,4,0.285714286,650.25,1300.5,0.666666667,1950.75,0.333333333,13.71428571,6321.321429,79.50673826,76.82%
30-Jul,1,1,2,0,1,2,0,0,0,6,,8,,24,,1,,,18,,,1,4,1,1,4,0,0,11,0.785714286,10.24,,,,0.333333333,37.71428571,,,
30-Jul,2,0,1,,1,,,0,1,3,,5,,24,,1,,,14,,,1,0,0,0,0,0,1,2,0.25,0.16,,,,0.208333333,22.8,,,
30-Jul,3,0,0,1,1,0,1,,,3,12,6,19,24,72,1,3,3,12,15,44,0,1,0,1,1,0,0,3,0.3,7.84,9.12,1,0,0.25,21.6,82.11428571,9.061693314,20.41%
31-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
31-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
31-Jul,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
1-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
1-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
1-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
2-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
2-Aug,2,,,1,1,1,2,1,0,6,,6,,24,,1,,,24,,,0,0,0,0,1,1,1,3,0.3,26.44897959,,,,0.25,21.6,,,
2-Aug,3,0,1,1,0,,1,1,0,4,10,7,13,24,72,1,2,3,14,19,57,1,0,1,0,0,0,1,3,0.25,26.44897959,52.89795918,0.666666667,79.34693878,0.291666667,14.57142857,133.6040816,11.55872318,20.43%
3-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
3-Aug,2,0,1,0,1,0,0,0,0,2,,8,,24,,1,,,6,,,1,1,1,1,0,0,0,4,0.285714286,0,,,,0.333333333,13.71428571,,,
3-Aug,3,,,,,,,,,0,2,0,8,24,72,0,1,3,0,6,18,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0.333333333,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!
4-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
4-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
4-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
5-Aug,1,0,1,0,1,1,0,0,0,3,,8,,24,,1,,,9,,,1,1,1,0,1,0,0,4,0.285714286,0,,,,0.333333333,13.71428571,,,
5-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
5-Aug,3,,,,,,,,,0,3,0,8,24,72,0,1,3,0,9,27,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0.333333333,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!
6-Aug,1,0,1,0,1,0,0,0,0,2,,8,,24,,1,,,6,,,1,1,1,1,0,0,0,4,0.285714286,2.25,,,,0.333333333,13.71428571,,,
6-Aug,2,0,0,1,0,0,0,0,0,1,,8,,24,,1,,,3,,,0,1,1,0,0,0,0,2,0.142857143,2.25,,,,0.333333333,6.857142857,,,
6-Aug,3,,,,,,,,,0,3,0,16,24,72,0,2,3,0,5,14,0,0,0,0,0,0,0,0,0,0,4.5,0.666666667,6.75,0,0,37.60714286,6.132466295,45.43%
7-Aug,1,0,0,0,1,0,0,0,0,1,,8,,24,,1,,,3,,,0,0,1,1,0,0,0,2,0.142857143,0,,,,0.333333333,6.857142857,,,
7-Aug,2,0,0,1,0,0,0,0,0,1,,8,,24,,1,,,3,,,0,1,1,0,0,0,0,2,0.142857143,0,,,,0.333333333,6.857142857,,,
7-Aug,3,,,,,,,,,0,2,0,16,24,72,0,2,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,20.57142857,4.535573676,50.40%
8-Aug,1,1,0,0,0,0,0,0,0,1,,8,,24,,1,,,3,,,1,0,0,0,0,0,0,1,0.071428571,4,,,,0.333333333,3.428571429,,,
8-Aug,2,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,1,,,,0.333333333,0,,,
8-Aug,3,1,0,0,0,,,-1,0,0,1,6,22,24,72,1,3,3,0,1,3,1,0,0,0,0,0,1,2,0.2,1,3,1,0,0.25,14.4,17.82857143,4.222389303,140.75%
9-Aug,1,0,1,0,0,0,0,0,0,1,,8,,24,,1,,,3,,,1,1,0,0,0,0,0,2,0.142857143,2.040816327,,,,0.333333333,6.857142857,,,
9-Aug,2,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,19.6122449,,,,0.333333333,0,,,
9-Aug,3,1,3,0,,-1,0,0,0,3,4,7,23,24,72,1,3,3,10,4,13,4,9,0,0,1,0,0,14,1.166666667,34.30612245,27.97959184,1,0,0.291666667,68,74.85714286,8.652002246,65.12%
10-Aug,1,0,0,0,2,0,,1,0,3,,7,,24,,1,,,10,,,0,0,4,4,0,0,1,9,0.75,44.12755102,,,,0.291666667,43.71428571,,,
10-Aug,2,0,-1,0,0,0,0,0,0,-1,,8,,24,,1,,,-3,,,1,1,0,0,0,0,0,2,0.142857143,44.12755102,,,,0.333333333,6.857142857,,,
10-Aug,3,,,,,,,,,0,2,0,15,24,72,0,2,3,0,4,11,0,0,0,0,0,0,0,0,0,0,88.25510204,0.666666667,132.3826531,0,0,208.2397959,14.43051613,132.04%
11-Aug,1,1,0,,0,0,0,0,1,2,,7,,24,,1,,,7,,,1,0,0,0,0,0,1,2,0.166666667,11.75510204,,,,0.291666667,9.714285714,,,
11-Aug,2,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,11.75510204,,,,0.333333333,0,,,
11-Aug,3,,,,,,,,,0,2,0,15,24,72,0,2,3,0,3,10,0,0,0,0,0,0,0,0,0,0,23.51020408,0.666666667,35.26530612,0,0,49.83673469,7.059513772,68.63%
12-Aug,1,0,0,1,0,0,2,,,3,,6,,24,,1,,,12,,,0,1,1,0,4,0,0,6,0.6,36,,,,0.25,43.2,,,
12-Aug,2,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,36,,,,0.333333333,0,,,
12-Aug,3,,,,,,,,,0,3,0,14,24,72,0,2,3,0,6,18,0,0,0,0,0,0,0,0,0,0,72,0.666666667,108,0,0,172.8,13.14534138,73.03%
13-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
13-Aug,2,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0.333333333,0,,,
13-Aug,3,0,0,0,,,,,0,0,0,4,12,24,72,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0.166666667,0,0,0,N/A
14-Aug,1,0,0,-1,0,0,0,,0,-1,,7,,24,,1,,,-3,,,0,1,1,0,0,0,0,2,0.166666667,2.93877551,,,,0.291666667,9.714285714,,,
14-Aug,2,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,2.93877551,,,,0.333333333,0,,,
14-Aug,3,,,,,,,,,0,-1,0,15,24,72,0,2,3,0,-2,-5,0,0,0,0,0,0,0,0,0,0,5.87755102,0.666666667,8.816326531,0,0,23.3877551,4.836088823,-94.04%
15-Aug,1,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0.333333333,0,,,
15-Aug,2,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0.333333333,0,,,
