,Date,Temp,StartTime,EndTime,Duration,FileName,File,Total,Frame#,Dir,R(m),Theta,Length,dR(cm),L/dR,Aspect,Time,Date,Pan,Tilt,Roll,Species,Motion,Motion2,Q,N
267,7/28/2025,13,23:00:00,11:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_28/FCe_chena Tower side 2025_2025-07-28_230000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,7/29/2025,13,0:00:00,12:19:59,12,D:/Chena Towerside 2025/ARIS_2025_07_29/FCe_chena Tower side 2025_2025-07-29_000000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,7/29/2025,12,5:00:00,5:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_29/FCe_chena Tower side 2025_2025-07-29_050000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,7/29/2025,12,6:00:00,6:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_29/FCe_chena Tower side 2025_2025-07-29_060000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,7/29/2025,12,7:00:00,7:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_29/FCe_chena Tower side 2025_2025-07-29_070000_ID_.txt,1,1,1154,Up,6.73,7.7,52.9,0,0,0,7:08:15,7/29/2025,87.71,-8.78,0,Unknown,Running,<-->,5,1
272,7/29/2025,12,11:00:00,11:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_29/FCe_chena Tower side 2025_2025-07-29_110000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,7/29/2025,12,12:00:00,12:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_29/FCe_chena Tower side 2025_2025-07-29_120000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,7/29/2025,12,13:00:00,1:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_29/FCe_chena Tower side 2025_2025-07-29_130000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,7/29/2025,12,19:02:00,7:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_29/FCe_chena Tower side 2025_2025-07-29_190200_ID_.txt,1,1,1485,Up,6.46,-1.3,49.3,0,0,0,19:11:53,7/29/2025,70.31,-17,0,Unknown,Running,<-->,5,1
276,7/29/2025,12,19:02:00,7:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_29/FCe_chena Tower side 2025_2025-07-29_190200_ID_.txt,1,2,2397,Up,2.32,4.9,69,0,0,0,19:17:53,7/29/2025,70.31,-17,0,Unknown,Running,<-->,5,1
277,7/29/2025,12,20:00:00,8:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_29/FCe_chena Tower side 2025_2025-07-29_200000_ID_.txt,1,1,2168,Up,3.65,0,61.4,0,0,0,20:14:25,7/29/2025,70.31,-17,0,Unknown,Running,<-->,5,1
278,7/29/2025,12,21:00:00,9:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_29/FCe_chena Tower side 2025_2025-07-29_210000_ID_.txt,1,1,797,Up,3.9,-1.3,57.1,0,0,0,21:05:16,7/29/2025,70.31,-17,0,Unknown,Running,<-->,5,1
279,7/29/2025,12,22:00:00,10:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_29/FCe_chena Tower side 2025_2025-07-29_220000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,7/29/2025,12,23:00:00,11:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_29/FCe_chena Tower side 2025_2025-07-29_230000_ID_.txt,1,1,189,Up,3.98,-1.2,73.7,0,0,0,23:01:16,7/29/2025,70.31,-17,0,Unknown,Running,<-->,5,1
281,7/30/2025,11,0:00:00,12:19:59,12,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_000000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,7/30/2025,11,1:00:00,1:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_010000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,7/30/2025,11,2:00:00,2:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_020000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,7/30/2025,11,3:00:00,3:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_030000_ID_.txt,1,1,232,Up,6.46,2.4,50.1,0,0,0,3:01:33,7/30/2025,70.31,-17,0,Unknown,Running,<-->,5,1
285,7/30/2025,11,4:00:00,4:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_040000_ID_.txt,1,1,223,Up,6.55,2,53.4,0,0,0,4:01:29,7/30/2025,70.31,-17,0,Unknown,Running,<-->,5,1
286,7/30/2025,11,4:00:00,4:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_040000_ID_.txt,1,2,893,Up,2,2.7,60.8,0,0,0,4:06:00,7/30/2025,70.31,-17,0,Unknown,Running,<-->,5,1
287,7/30/2025,11,4:00:00,4:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_040000_ID_.txt,1,3,900,Up,1.87,-2,49.3,0,0,0,4:06:03,7/30/2025,70.31,-17,0,Unknown,Running,<-->,5,1
288,7/30/2025,11,5:00:00,5:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_050000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,7/30/2025,11,6:00:00,6:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_060000_ID_.txt,1,1,2343,Up,5,-0.5,57,0,0,0,6:15:33,7/30/2025,70.31,-17,0,Unknown,Running,<-->,5,1
290,7/30/2025,11,7:00:00,7:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_070000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,7/30/2025,11,8:00:00,8:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_080000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,7/30/2025,11,9:00:00,9:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_090000_ID_.txt,1,1,2174,Up,6.31,3.9,55.8,0,0,0,9:14:22,7/30/2025,70.31,-17,0,Unknown,Running,<-->,5,1
293,7/30/2025,11,10:00:00,10:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_100000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,7/30/2025,11,11:00:00,11:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_110000_ID_.txt,1,1,594,Up,7.81,5.4,48.9,0,0,0,11:03:57,7/30/2025,70.31,-17,0,Unknown,Running,<-->,5,1
295,7/30/2025,11,11:00:00,11:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_110000_ID_.txt,1,2,727,Up,6.52,4.4,48.2,0,0,0,11:04:53,7/30/2025,70.31,-17,0,Unknown,Running,<-->,5,1
296,7/30/2025,11,12:00:00,12:01:37,2,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_120000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,7/30/2025,11,13:00:03,1:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_130003_ID_.txt,1,1,138,Up,8.35,3.7,55.7,0,0,0,13:00:49,7/30/2025,71.77,-26.7,0,Unknown,Running,<-->,5,1
298,7/30/2025,11,14:00:00,2:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_140000_ID_.txt,1,1,1446,Up,8.95,7.6,58.4,0,0,0,14:08:08,7/30/2025,71.77,-26.7,0,Unknown,Running,<-->,5,1
299,7/30/2025,11,15:00:00,3:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_150000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,7/30/2025,11,16:00:00,4:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_160000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,7/30/2025,11,17:00:00,5:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_170000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,7/30/2025,11,18:00:00,6:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_180000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,7/30/2025,11,19:00:00,7:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_190000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,7/30/2025,11,20:00:00,8:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_200000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,7/30/2025,11,21:00:00,9:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_210000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,7/30/2025,11,22:00:00,10:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_220000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,7/30/2025,11,23:00:00,11:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_230000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,7/30/2025,11,23:40:03,11:59:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_30/FCe_chena Tower side 2025_2025-07-30_234003_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,7/31/2025,11,0:00:00,12:19:59,12,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_000000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,7/31/2025,11,0:20:00,12:39:59,12,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_002000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,7/31/2025,11,1:00:00,1:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_010000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,7/31/2025,11,2:00:00,2:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_020000_ID_.txt,1,1,3298,Up,6.16,3,46.8,0,0,0,2:18:33,7/31/2025,71.77,-32.06,0,Unknown,Running,<-->,5,1
313,7/31/2025,11,3:00:00,3:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_030000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,7/31/2025,10,4:00:00,4:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_040000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,7/31/2025,10,5:00:00,5:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_050000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,7/31/2025,10,6:00:00,6:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_060000_ID_.txt,1,1,2677,Up,8.79,3,53.8,0,0,0,6:15:04,7/31/2025,71.77,-32.06,0,Unknown,Running,<-->,5,1
317,7/31/2025,10,7:00:00,7:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_070000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,7/31/2025,10,8:00:00,8:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_080000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,7/31/2025,10,9:00:00,9:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_090000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,7/31/2025,10,10:00:00,10:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_100000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,7/31/2025,10,11:00:00,11:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_110000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,7/31/2025,10,12:00:00,12:19:59,20,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_120000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,7/31/2025,10,13:00:00,1:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_130000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,7/31/2025,11,14:00:00,2:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_140000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,7/31/2025,11,15:00:00,3:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_150000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,7/31/2025,11,16:00:00,4:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_160000_ID_.txt,1,1,2698,Up,9.41,2.1,46.2,0,0,0,16:15:09,7/31/2025,71.77,-23.33,0,Unknown,Running,<-->,5,1
327,7/31/2025,11,17:00:00,5:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_170000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,7/31/2025,11,18:00:00,6:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_180000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,7/31/2025,11,19:00:00,7:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_190000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,7/31/2025,11,20:00:00,8:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_200000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,7/31/2025,11,21:00:00,9:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_210000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,7/31/2025,11,22:00:00,10:02:12,-12,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_220000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,7/31/2025,11,23:00:00,11:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_07_31/FCe_chena Tower side 2025_2025-07-31_230000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,8/1/2025,11,0:00:00,12:19:59,12,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_000000_ID_.txt,1,1,2138,Up,6.36,-7.4,61.6,0,0,0,0:12:00,8/1/2025,99.9,-25.82,0,Unknown,Running,<-->,5,1
335,8/1/2025,11,1:00:00,1:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_010000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,8/1/2025,11,2:00:00,2:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_020000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,8/1/2025,11,3:00:00,3:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_030000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,8/1/2025,11,4:00:00,4:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_040000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,8/1/2025,11,5:00:00,5:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_050000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,8/1/2025,11,6:00:00,6:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_060000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,8/1/2025,10,7:00:00,7:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_070000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,8/1/2025,10,8:00:00,8:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_080000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,8/1/2025,10,9:00:00,9:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_090000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,8/1/2025,10,10:00:00,10:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_100000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,8/1/2025,10,11:00:00,11:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_110000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,8/1/2025,11,12:00:00,12:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_120000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,8/1/2025,11,13:00:00,1:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_130000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,8/1/2025,11,14:00:00,2:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_140000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,8/1/2025,11,15:00:00,3:02:50,-12,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_150000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,8/1/2025,11,15:27:26,3:39:59,-12,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_152726_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,8/1/2025,11,16:00:03,4:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_160003_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,8/1/2025,12,17:00:00,5:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_170000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,8/1/2025,12,18:00:00,6:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_180000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,8/1/2025,12,19:00:00,7:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_190000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,8/1/2025,12,20:00:00,8:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_200000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,8/1/2025,12,21:00:00,9:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_210000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,8/1/2025,12,22:00:00,10:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_220000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,8/1/2025,11,23:00:00,11:19:59,-12,D:/Chena Towerside 2025/ARIS_2025_08_01/FCe_chena Tower side 2025_2025-08-01_230000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,8/2/2025,11,0:00:00,12:19:59,12,D:/Chena Towerside 2025/ARIS_2025_08_02/FCe_chena Tower side 2025_2025-08-02_000000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,8/2/2025,11,1:00:00,1:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_02/FCe_chena Tower side 2025_2025-08-02_010000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,8/2/2025,11,2:00:00,2:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_02/FCe_chena Tower side 2025_2025-08-02_020000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,8/2/2025,11,3:00:00,3:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_02/FCe_chena Tower side 2025_2025-08-02_030000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,8/2/2025,11,4:00:00,4:19:59,20,D:/Chena Towerside 2025/ARIS_2025_08_02/FCe_chena Tower side 2025_2025-08-02_040000_ID_.txt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
