"","2025-06-23","2025-06-24","2025-06-25","2025-06-26","2025-06-27","2025-06-28","2025-06-29","2025-06-30","2025-07-01","2025-07-02","2025-07-03","2025-07-04","2025-07-05","2025-07-06","2025-07-07","2025-07-08","2025-07-09","2025-07-10","2025-07-11","2025-07-12","2025-07-13","2025-07-14","2025-07-15","2025-07-16","2025-07-17","2025-07-18","2025-07-19","2025-07-20","2025-07-21","2025-07-22","2025-07-23","2025-07-24","2025-07-25","2025-07-26","2025-07-27","2025-07-28","2025-07-29","2025-07-30","2025-07-31","2025-08-01","2025-08-02","2025-08-03","2025-08-04","2025-08-05","2025-08-06","2025-08-07","2025-08-08","2025-08-09","2025-08-10","2025-08-11","2025-08-12","2025-08-13","2025-08-14","2025-08-15"
"2025-07-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-11",0.127864929883303,0.0386463029482245,0.0544048313430058,0.0535360338566098,-0.0336128454021149,-0.0408152918641801,-0.153012294623801,0,0,0,0,0,0,0,0,0,0,0,30.5697619305617,1.91993758301432,1.78358639140703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58602536496681,6.91728515337879,-19.4337634872732,8.09252123552365,-11.5394702874007,-5.65102492021751,-13.5793476503816,11.3532633038878,10.5454120424461,9.27976824385393,20.4719276768932,0,10.8837163420737,-1.46186499408706,0.114039160156676,-1.80439063536768,1.68840819035236
"2025-07-12",0.305575452427823,0.143596969468286,0.0344851651897379,0.409710825551021,0.0841534820056808,-0.00582669932307202,0.00398876313417423,0,0,0,0,0,0,0,0,0,0,0,1.91993758301432,46.5105127915366,2.86327423142873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.47621388349542,14.932047826389,-18.0371979641298,-4.37203782933599,-0.0688235009036618,-8.99473490387179,14.8224724046834,-10.6970329727428,-15.9381309493277,-3.76396098746077,-10.22095248321,0,19.2058969769039,-3.87305636766265,-2.26194618610665,-12.6215063751361,10.3735897037948
"2025-07-13",0.0630791313179031,0.188393483787792,0.451998363903574,0.0111148723679891,0.044760016602115,0.209414662786344,-0.135209187834567,0,0,0,0,0,0,0,0,0,0,0,1.78358639140703,2.86327423142873,76.6936347822481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7127619655995,-6.4105119707822,-3.35204410071298,74.7095539414236,9.43734561208735,11.6348515995192,10.0205467838334,-18.3018599889048,-3.47138486295784,-24.5066207601401,-21.2247864648656,0,-6.0347289778316,18.162867472128,-0.354368255590027,-9.0568792738212,9.51833908078874
"2025-07-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.178571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.542857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.1428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.1428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.015306122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-30",0.732443519223297,-2.52966641420279,0.682494381268065,0.694117236050637,-1.46226992403122,4.69049775827856,3.79219936978423,0,0,0,0,0,0,0,0,0,0,0,-7.58602536496681,-6.47621388349542,19.7127619655995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10156.3447654315,1271.87989080009,983.374398306302,1409.15323461852,958.625049802312,1298.19387673833,1197.91477296958,1189.8334592425,1038.63960063392,1383.89328722295,1331.93614705863,0,1178.24679881162,802.687057955513,927.364229924454,1058.8117157412,768.583943435448
"2025-07-31",6.99768686619787,1.61862478471859,3.47232869848105,-1.40149356124787,4.4056888887328,1.5274647098056,-1.14207040703615,0,0,0,0,0,0,0,0,0,0,0,6.91728515337879,14.932047826389,-6.4105119707822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271.87989080009,12750.3552384002,1517.85924856463,1151.97624814914,1429.92859782048,1572.98493875372,1469.74379107436,1817.33258458864,1627.9397809266,1490.30415753059,1524.7711741043,0,1502.72436098167,1246.41178195475,1287.91968663925,1599.89587190568,1370.94845763823
"2025-08-01",-0.401594643447379,-0.296711595986504,2.50745936463838,0.542188325335662,-1.64246050785521,-2.43622693305346,-1.19298335927972,0,0,0,0,0,0,0,0,0,0,0,-19.4337634872732,-18.0371979641298,-3.35204410071298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983.374398306302,1517.85924856463,9909.66356024328,1118.15409734219,1340.76976177104,1127.31477471021,1568.16955323847,1856.61786756831,1298.22987235173,1470.68294486715,1925.33872970626,0,1547.23008483486,1318.74043595996,1126.31120592919,1130.67016688949,1210.70444799153
"2025-08-02",2.62837952267071,1.75969966750613,2.27532610356624,-3.49636499829867,-0.853983805595871,0.726466804849212,-2.94160749949539,0,0,0,0,0,0,0,0,0,0,0,8.09252123552365,-4.37203782933599,74.7095539414236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.15323461852,1151.97624814914,1118.15409734219,13156.9852857798,1673.83424457607,1936.44322444501,2401.35307095071,2141.30854196763,1667.59563291168,1614.45080356765,2008.63019404877,0,1790.93026598604,1333.31709024569,2101.92629660612,1399.8152325575,1434.46015954451
"2025-08-03",-0.214748643598093,-1.99766174623041,-0.509868420298477,1.54478567911064,0.713739038512367,-3.45710694081896,0.0318014753288485,0,0,0,0,0,0,0,0,0,0,0,-11.5394702874007,-0.0688235009036618,9.43734561208735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958.625049802312,1429.92859782048,1340.76976177104,1673.83424457607,9937.8333702748,2005.55615080653,1849.08791705984,2556.00068112222,1816.54316378095,1757.90882677944,1649.53624224462,0,2026.90182894442,1513.51614543299,1568.45143848011,1533.72588477122,1451.29333182104
"2025-08-04",-1.84467127404603,0.0691356265340937,1.67371452951247,0.918233893507779,0.764565362376106,1.50727082458635,-1.73962825135935,0,0,0,0,0,0,0,0,0,0,0,-5.65102492021751,-8.99473490387179,11.6348515995192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298.19387673833,1572.98493875372,1127.31477471021,1936.44322444501,2005.55615080653,9429.20032201388,1793.92263506258,2083.44507370069,1670.44865705015,1837.52847780864,2059.62367644996,0,2266.05558810754,1675.01339987638,1817.98034716529,1761.67265363318,1773.09421306959
"2025-08-05",3.83120042743935,-2.84175001811756,1.54679298819232,-0.943422943956724,6.84079882264505,-1.25608622250975,-0.518762640550224,0,0,0,0,0,0,0,0,0,0,0,-13.5793476503816,14.8224724046834,10.0205467838334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197.91477296958,1469.74379107436,1568.16955323847,2401.35307095071,1849.08791705984,1793.92263506258,10435.2338460687,2139.35070347305,2711.03741869957,2091.41310171032,1995.61248457044,0,2155.30627584941,1916.33863715328,1819.83659870512,1701.04096823397,1931.23392237168
"2025-08-06",-0.944500493265668,-1.00868687065896,0.568825934255713,0.446519748475419,2.94418830502386,-2.72525008954576,0.179162870537555,0,0,0,0,0,0,0,0,0,0,0,11.3532633038878,-10.6970329727428,-18.3018599889048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.8334592425,1817.33258458864,1856.61786756831,2141.30854196763,2556.00068112222,2083.44507370069,2139.35070347305,10915.5365024347,2078.22485740755,2316.35559629121,2107.4568556849,0,2568.03830952967,2111.79084350598,2061.75476121715,2400.20350091021,2199.63431349111
"2025-08-07",0.610057508943667,3.63525721606412,-3.4627410263404,0.79360087359942,2.73382953028947,3.788198060345,4.5981169302304,0,0,0,0,0,0,0,0,0,0,0,10.5454120424461,-15.9381309493277,-3.47138486295784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038.63960063392,1627.9397809266,1298.22987235173,1667.59563291168,1816.54316378095,1670.44865705015,2711.03741869957,2078.22485740755,9033.7806764499,2216.10927485671,1777.25534634006,0,2186.34980157927,1793.41444868735,1692.22690613679,1958.79207755338,1579.11960214474
"2025-08-08",-1.79295558450319,2.8752804251034,-2.11195018695022,2.64571537101334,0.785868779677885,-3.82578794843733,-0.507644461758032,0,0,0,0,0,0,0,0,0,0,0,9.27976824385393,-3.76396098746077,-24.5066207601401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.89328722295,1490.30415753059,1470.68294486715,1614.45080356765,1757.90882677944,1837.52847780864,2091.41310171032,2316.35559629121,2216.10927485671,9010.66093285397,2386.39077531748,0,2358.64559645511,2135.28200071467,2192.9643954474,2091.75227463086,2116.62628271271
"2025-08-09",-2.27883348506793,0.821324696826162,-1.05374282890259,1.42290712479664,2.11321610370689,-0.438761176502579,-0.285574300232298,0,0,0,0,0,0,0,0,0,0,0,20.4719276768932,-10.22095248321,-21.2247864648656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331.93614705863,1524.7711741043,1925.33872970626,2008.63019404877,1649.53624224462,2059.62367644996,1995.61248457044,2107.4568556849,1777.25534634006,2386.39077531748,8027.40898067543,0,2035.17615641575,1939.24186109343,1862.05310648886,1825.41958047448,2042.43438226798
"2025-08-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.492857142857,0,0,0,0,0
"2025-08-11",1.25871850233099,1.36818360488563,-0.804529959903556,0.129280515429817,2.23878471872045,-0.275541671896547,-0.499801497656956,0,0,0,0,0,0,0,0,0,0,0,10.8837163420737,19.2058969769039,-6.0347289778316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178.24679881162,1502.72436098167,1547.23008483486,1790.93026598604,2026.90182894442,2266.05558810754,2155.30627584941,2568.03830952967,2186.34980157927,2358.64559645511,2035.17615641575,0,7955.99178153287,1998.38718081839,2298.08104223497,2064.2001804989,2587.77135305822
"2025-08-12",-0.096099535223527,-1.17365929227799,1.41678182733735,2.17780004484968,2.72587889793306,0.911014507983884,-0.13864285111753,0,0,0,0,0,0,0,0,0,0,0,-1.46186499408706,-3.87305636766265,18.162867472128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802.687057955513,1246.41178195475,1318.74043595996,1333.31709024569,1513.51614543299,1675.01339987638,1916.33863715328,2111.79084350598,1793.41444868735,2135.28200071467,1939.24186109343,0,1998.38718081839,5163.61658898249,1668.02928459576,1598.04630286404,1784.76857234205
"2025-08-13",-0.224124760422437,1.75977149842214,-0.526140343606951,-0.748004170005253,3.24938774403291,-1.14662269104411,-0.926437909926986,0,0,0,0,0,0,0,0,0,0,0,0.114039160156676,-2.26194618610665,-0.354368255590027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.364229924454,1287.91968663925,1126.31120592919,2101.92629660612,1568.45143848011,1817.98034716529,1819.83659870512,2061.75476121715,1692.22690613679,2192.9643954474,1862.05310648886,0,2298.08104223497,1668.02928459576,5898.77573276432,1711.92597437456,1932.93131099831
"2025-08-14",-0.609036221865084,1.24292191282331,1.51859072938085,-0.930994628089662,3.81199683872568,0.939899584868064,0.839737439066175,0,0,0,0,0,0,0,0,0,0,0,-1.80439063536768,-12.6215063751361,-9.0568792738212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058.8117157412,1599.89587190568,1130.67016688949,1399.8152325575,1533.72588477122,1761.67265363318,1701.04096823397,2400.20350091021,1958.79207755338,2091.75227463086,1825.41958047448,0,2064.2001804989,1598.04630286404,1711.92597437456,5173.66578285604,1735.44111483695
"2025-08-15",-3.03874689741798,1.1629807452839,0.0478798824332274,-0.44667897518818,3.87108621496818,2.40166316064971,0.474440406727007,0,0,0,0,0,0,0,0,0,0,0,1.68840819035236,10.3735897037948,9.51833908078874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.583943435448,1370.94845763823,1210.70444799153,1434.46015954451,1451.29333182104,1773.09421306959,1931.23392237168,2199.63431349111,1579.11960214474,2116.62628271271,2042.43438226798,0,2587.77135305822,1784.76857234205,1932.93131099831,1735.44111483695,5345.03033891244
